gene_id	gene_symbol	chrom	start	end	build	source
ENSG00000118777	ABCG2	4	89009277	89152972	GRCh37	GENCODE_v50_basic
ENSG00000163644	PPM1K	4	89178770	89205923	GRCh37	GENCODE_v50_basic
ENSG00000138642	HERC6	4	89299884	89364252	GRCh37	GENCODE_v50_basic
ENSG00000138646	HERC5	4	89378235	89427341	GRCh37	GENCODE_v50_basic
ENSG00000145337	PYURF	4	89442135	89444947	GRCh37	GENCODE_v50_basic
ENSG00000255072	PIGY	4	89442135	89444929	GRCh37	GENCODE_v50_basic
ENSG00000287542	HERC3	4	89444959	89629603	GRCh37	GENCODE_v50_basic
ENSG00000138641	HERC3	4	89513521	89629693	GRCh37	GENCODE_v50_basic
ENSG00000177432	NAP1L5	4	89617062	89618982	GRCh37	GENCODE_v50_basic
ENSG00000138640	FAM13A	4	89647042	90032551	GRCh37	GENCODE_v50_basic
ENSG00000180346	TIGD2	4	90032671	90036054	GRCh37	GENCODE_v50_basic
ENSG00000185477	GPRIN3	4	90157532	90229219	GRCh37	GENCODE_v50_basic
ENSG00000145335	SNCA	4	90621494	90759474	GRCh37	GENCODE_v50_basic
ENSG00000138722	MMRN1	4	90800681	90875782	GRCh37	GENCODE_v50_basic
ENSG00000184305	CCSER1	4	91048536	92526448	GRCh37	GENCODE_v50_basic
ENSG00000152208	GRID2	4	93225115	94731310	GRCh37	GENCODE_v50_basic
ENSG00000172238	ATOH1	4	94749902	94752117	GRCh37	GENCODE_v50_basic
ENSG00000163104	SMARCAD1	4	95128747	95212446	GRCh37	GENCODE_v50_basic
ENSG00000163106	HPGDS	4	95219656	95264029	GRCh37	GENCODE_v50_basic
ENSG00000163110	PDLIM5	4	95372865	95589380	GRCh37	GENCODE_v50_basic
ENSG00000138696	BMPR1B	4	95679086	96079602	GRCh37	GENCODE_v50_basic
ENSG00000182168	UNC5C	4	96083653	96470359	GRCh37	GENCODE_v50_basic
ENSG00000163114	PDHA2	4	96761242	96762617	GRCh37	GENCODE_v50_basic
ENSG00000163116	STPG2	4	98105242	99064638	GRCh37	GENCODE_v50_basic
ENSG00000138698	RAP1GDS1	4	99182071	99365019	GRCh37	GENCODE_v50_basic
ENSG00000168785	TSPAN5	4	99391514	99579866	GRCh37	GENCODE_v50_basic
ENSG00000151247	EIF4E	4	99797803	99851078	GRCh37	GENCODE_v50_basic
ENSG00000164024	METAP1	4	99916508	99986212	GRCh37	GENCODE_v50_basic
ENSG00000197894	ADH5	4	99992127	100009975	GRCh37	GENCODE_v50_basic
ENSG00000198099	ADH4	4	100044651	100078951	GRCh37	GENCODE_v50_basic
ENSG00000172955	ADH6	4	100123579	100140696	GRCh37	GENCODE_v50_basic
ENSG00000187758	ADH1A	4	100197113	100212711	GRCh37	GENCODE_v50_basic
ENSG00000196616	ADH1B	4	100226126	100242818	GRCh37	GENCODE_v50_basic
ENSG00000248144	ADH1C	4	100257248	100304055	GRCh37	GENCODE_v50_basic
ENSG00000196344	ADH7	4	100333416	100356857	GRCh37	GENCODE_v50_basic
ENSG00000138813	C4orf17	4	100432167	100463462	GRCh37	GENCODE_v50_basic
ENSG00000145331	TRMT10A	4	100467855	100485229	GRCh37	GENCODE_v50_basic
ENSG00000138823	MTTP	4	100485236	100545156	GRCh37	GENCODE_v50_basic
ENSG00000248713	C4orf54	4	100557684	100578987	GRCh37	GENCODE_v50_basic
ENSG00000070190	DAPP1	4	100737884	100793494	GRCh37	GENCODE_v50_basic
ENSG00000109270	LAMTOR3	4	100796103	100815587	GRCh37	GENCODE_v50_basic
ENSG00000164031	DNAJB14	4	100817403	100867885	GRCh37	GENCODE_v50_basic
ENSG00000164032	H2AZ1	4	100869206	100871699	GRCh37	GENCODE_v50_basic
ENSG00000145358	DDIT4L	4	101101873	101111941	GRCh37	GENCODE_v50_basic
ENSG00000164035	EMCN	4	101286028	101801285	GRCh37	GENCODE_v50_basic
ENSG00000138814	PPP3CA	4	101944564	102269437	GRCh37	GENCODE_v50_basic
ENSG00000153064	BANK1	4	102332441	102996063	GRCh37	GENCODE_v50_basic
ENSG00000138821	SLC39A8	4	103172192	103352417	GRCh37	GENCODE_v50_basic
ENSG00000109320	NFKB1	4	103422066	103538461	GRCh37	GENCODE_v50_basic
ENSG00000109323	MANBA	4	103551925	103682159	GRCh37	GENCODE_v50_basic
ENSG00000109332	UBE2D3	4	103714671	103790446	GRCh37	GENCODE_v50_basic
ENSG00000145354	CISD2	4	103789893	103824418	GRCh37	GENCODE_v50_basic
ENSG00000164037	SLC9B1	4	103791656	103940952	GRCh37	GENCODE_v50_basic
ENSG00000164038	SLC9B2	4	103941023	104006988	GRCh37	GENCODE_v50_basic
ENSG00000164039	BDH2	4	103998747	104021044	GRCh37	GENCODE_v50_basic
ENSG00000138778	CENPE	4	104026504	104119622	GRCh37	GENCODE_v50_basic
ENSG00000169836	TACR3	4	104506972	104641145	GRCh37	GENCODE_v50_basic
ENSG00000168772	CXXC4	4	105389463	105416060	GRCh37	GENCODE_v50_basic
ENSG00000168769	TET2	4	106067030	106200975	GRCh37	GENCODE_v50_basic
ENSG00000138777	PPA2	4	106278839	106395272	GRCh37	GENCODE_v50_basic
ENSG00000236699	ARHGEF38	4	106473639	106629252	GRCh37	GENCODE_v50_basic
ENSG00000138785	INTS12	4	106603169	106817145	GRCh37	GENCODE_v50_basic
ENSG00000138780	GSTCD	4	106629929	106770729	GRCh37	GENCODE_v50_basic
ENSG00000168743	NPNT	4	106815930	107036274	GRCh37	GENCODE_v50_basic
ENSG00000145348	TBCK	4	106962754	107237842	GRCh37	GENCODE_v50_basic
ENSG00000164022	AIMP1	4	107236699	107270995	GRCh37	GENCODE_v50_basic
ENSG00000250298	GIMD1	4	107278547	107289937	GRCh37	GENCODE_v50_basic
ENSG00000155011	DKK2	4	107842957	108204965	GRCh37	GENCODE_v50_basic
ENSG00000138801	PAPSS1	4	108511431	108641553	GRCh37	GENCODE_v50_basic
ENSG00000164023	SGMS2	4	108745717	108836205	GRCh37	GENCODE_v50_basic
ENSG00000155016	CYP2U1	4	108852478	108874623	GRCh37	GENCODE_v50_basic
ENSG00000138796	HADH	4	108910837	108956399	GRCh37	GENCODE_v50_basic
ENSG00000138795	LEF1	4	108966746	109090356	GRCh37	GENCODE_v50_basic
ENSG00000109475	RPL34	4	109541662	109554044	GRCh37	GENCODE_v50_basic
ENSG00000198856	OSTC	4	109571731	109589576	GRCh37	GENCODE_v50_basic
ENSG00000164089	ETNPPL	4	109663123	109684386	GRCh37	GENCODE_v50_basic
ENSG00000188517	COL25A1	4	109729879	110223988	GRCh37	GENCODE_v50_basic
ENSG00000138802	SEC24B	4	110354756	110462054	GRCh37	GENCODE_v50_basic
ENSG00000005059	MCUB	4	110481363	110609957	GRCh37	GENCODE_v50_basic
ENSG00000138794	CASP6	4	110606991	110624741	GRCh37	GENCODE_v50_basic
ENSG00000123739	PLA2G12A	4	110630919	110651228	GRCh37	GENCODE_v50_basic
ENSG00000285330	ENSG00000285330	4	110635070	110723157	GRCh37	GENCODE_v50_basic
ENSG00000205403	CFI	4	110652022	110723358	GRCh37	GENCODE_v50_basic
ENSG00000109534	GAR1	4	110736630	110748478	GRCh37	GENCODE_v50_basic
ENSG00000180245	RRH	4	110749126	110770281	GRCh37	GENCODE_v50_basic
ENSG00000183423	LRIT3	4	110767167	110793473	GRCh37	GENCODE_v50_basic
ENSG00000138798	EGF	4	110834032	110935106	GRCh37	GENCODE_v50_basic
ENSG00000170522	ELOVL6	4	110967000	111120363	GRCh37	GENCODE_v50_basic
ENSG00000138792	ENPEP	4	111286887	111486444	GRCh37	GENCODE_v50_basic
ENSG00000164093	PITX2	4	111538577	111563340	GRCh37	GENCODE_v50_basic
ENSG00000174749	FAM241A	4	113066562	113116414	GRCh37	GENCODE_v50_basic
ENSG00000138660	AP1AR	4	113152517	113194268	GRCh37	GENCODE_v50_basic
ENSG00000145365	TIFA	4	113194120	113223594	GRCh37	GENCODE_v50_basic
ENSG00000073331	ALPK1	4	113206663	113363779	GRCh37	GENCODE_v50_basic
ENSG00000178403	NEUROG2	4	113434670	113437338	GRCh37	GENCODE_v50_basic
ENSG00000138658	ZGRF1	4	113455582	113558560	GRCh37	GENCODE_v50_basic
ENSG00000174720	LARP7	4	113558144	113579019	GRCh37	GENCODE_v50_basic
ENSG00000145362	ANK2	4	113739186	114305395	GRCh37	GENCODE_v50_basic
ENSG00000145349	CAMK2D	4	114339208	114683730	GRCh37	GENCODE_v50_basic
ENSG00000180801	ARSJ	4	114821436	114900886	GRCh37	GENCODE_v50_basic
ENSG00000174607	UGT8	4	115519489	115600929	GRCh37	GENCODE_v50_basic
ENSG00000138653	NDST4	4	115748894	116035048	GRCh37	GENCODE_v50_basic
ENSG00000174599	TRAM1L1	4	118004708	118006734	GRCh37	GENCODE_v50_basic
ENSG00000164100	NDST3	4	118954732	119179791	GRCh37	GENCODE_v50_basic
ENSG00000164099	PRSS12	4	119201191	119274387	GRCh37	GENCODE_v50_basic
ENSG00000145388	METTL14	4	119606534	119636590	GRCh37	GENCODE_v50_basic
ENSG00000150961	SEC24D	4	119643725	119759840	GRCh37	GENCODE_v50_basic
ENSG00000172403	SYNPO2	4	119771841	120022638	GRCh37	GENCODE_v50_basic
ENSG00000172399	MYOZ2	4	120049584	120108951	GRCh37	GENCODE_v50_basic
ENSG00000145390	USP53	4	120133281	120217319	GRCh37	GENCODE_v50_basic
ENSG00000164096	ARLN	4	120217572	120225602	GRCh37	GENCODE_v50_basic
ENSG00000145384	FABP2	4	120237905	120243298	GRCh37	GENCODE_v50_basic
ENSG00000138735	PDE5A	4	120415550	120550416	GRCh37	GENCODE_v50_basic
ENSG00000164109	MAD2L1	4	120976776	120988349	GRCh37	GENCODE_v50_basic
ENSG00000138738	PRDM5	4	121606072	121844246	GRCh37	GENCODE_v50_basic
ENSG00000173376	NDNF	4	121950463	121995242	GRCh37	GENCODE_v50_basic
ENSG00000050730	TNIP3	4	122050575	122148772	GRCh37	GENCODE_v50_basic
ENSG00000186867	QRFPR	4	122248471	122302222	GRCh37	GENCODE_v50_basic
ENSG00000164111	ANXA5	4	122565255	122618487	GRCh37	GENCODE_v50_basic
ENSG00000164112	SMIM43	4	122679686	122687417	GRCh37	GENCODE_v50_basic
ENSG00000123737	EXOSC9	4	122722471	122738180	GRCh37	GENCODE_v50_basic
ENSG00000145386	CCNA2	4	122736863	122745093	GRCh37	GENCODE_v50_basic
ENSG00000138686	BBS7	4	122745482	122791659	GRCh37	GENCODE_v50_basic
ENSG00000138741	TRPC3	4	122795634	122873239	GRCh37	GENCODE_v50_basic
ENSG00000138688	BLTP1	4	123073480	123285324	GRCh37	GENCODE_v50_basic
ENSG00000164113	ADAD1	4	123300119	123350971	GRCh37	GENCODE_v50_basic
ENSG00000109471	IL2	4	123372623	123377882	GRCh37	GENCODE_v50_basic
ENSG00000138684	IL21	4	123531261	123542223	GRCh37	GENCODE_v50_basic
ENSG00000181004	BBS12	4	123653806	123667235	GRCh37	GENCODE_v50_basic
ENSG00000138685	FGF2	4	123747833	123819393	GRCh37	GENCODE_v50_basic
ENSG00000170917	NUDT6	4	123807718	123844125	GRCh37	GENCODE_v50_basic
ENSG00000145375	AFG2A	4	123844223	124240590	GRCh37	GENCODE_v50_basic
ENSG00000164056	SPRY1	4	124317907	124328586	GRCh37	GENCODE_v50_basic
ENSG00000151458	ANKRD50	4	125584121	125633924	GRCh37	GENCODE_v50_basic
ENSG00000196159	FAT4	4	126236071	126414089	GRCh37	GENCODE_v50_basic
ENSG00000164066	INTU	4	128544424	128647894	GRCh37	GENCODE_v50_basic
ENSG00000151475	SLC25A31	4	128651553	128695449	GRCh37	GENCODE_v50_basic
ENSG00000164070	HSPA4L	4	128702974	128761890	GRCh37	GENCODE_v50_basic
ENSG00000142731	PLK4	4	128802043	128820381	GRCh37	GENCODE_v50_basic
ENSG00000164073	MFSD8	4	128838952	128887191	GRCh37	GENCODE_v50_basic
ENSG00000164074	ABHD18	4	128886405	128961110	GRCh37	GENCODE_v50_basic
ENSG00000138709	LARP1B	4	128981791	129144088	GRCh37	GENCODE_v50_basic
ENSG00000164040	PGRMC2	4	129189325	129209991	GRCh37	GENCODE_v50_basic
ENSG00000077684	JADE1	4	129730729	129796397	GRCh37	GENCODE_v50_basic
ENSG00000151466	SCLT1	4	129786074	130014779	GRCh37	GENCODE_v50_basic
ENSG00000151470	C4orf33	4	130014470	130053346	GRCh37	GENCODE_v50_basic
ENSG00000138650	PCDH10	4	134070438	134129763	GRCh37	GENCODE_v50_basic
ENSG00000254535	PABPC4L	4	135117486	135123042	GRCh37	GENCODE_v50_basic
ENSG00000189184	PCDH18	4	138440070	138453675	GRCh37	GENCODE_v50_basic
ENSG00000151012	SLC7A11	4	139085249	139163697	GRCh37	GENCODE_v50_basic
ENSG00000151014	NOCT	4	139936566	139967095	GRCh37	GENCODE_v50_basic
ENSG00000109381	ELF2	4	139949264	140098436	GRCh37	GENCODE_v50_basic
ENSG00000137463	MGARP	4	140187316	140201653	GRCh37	GENCODE_v50_basic
ENSG00000109390	NDUFC1	4	140188032	140223720	GRCh37	GENCODE_v50_basic
ENSG00000164134	NAA15	4	140222598	140341189	GRCh37	GENCODE_v50_basic
ENSG00000172007	RAB33B	4	140374384	140405130	GRCh37	GENCODE_v50_basic
ENSG00000145391	SETD7	4	140414126	140527855	GRCh37	GENCODE_v50_basic
ENSG00000085871	MGST2	4	140586920	140675998	GRCh37	GENCODE_v50_basic
ENSG00000196782	MAML3	4	140637905	141075383	GRCh37	GENCODE_v50_basic
ENSG00000153130	SCOC	4	141178358	141306884	GRCh37	GENCODE_v50_basic
ENSG00000153132	CLGN	4	141308352	141349015	GRCh37	GENCODE_v50_basic
ENSG00000205301	MGAT4D	4	141363414	141419533	GRCh37	GENCODE_v50_basic
ENSG00000179387	ELMOD2	4	141445310	141475015	GRCh37	GENCODE_v50_basic
ENSG00000109424	UCP1	4	141480583	141490157	GRCh37	GENCODE_v50_basic
ENSG00000109436	TBC1D9	4	141541933	141678205	GRCh37	GENCODE_v50_basic
ENSG00000170153	RNF150	4	141780959	142134033	GRCh37	GENCODE_v50_basic
ENSG00000109445	ZNF330	4	142141432	142155853	GRCh37	GENCODE_v50_basic
ENSG00000164136	IL15	4	142501520	142656431	GRCh37	GENCODE_v50_basic
ENSG00000109452	INPP4B	4	142944311	143768587	GRCh37	GENCODE_v50_basic
ENSG00000170185	USP38	4	144106068	144149388	GRCh37	GENCODE_v50_basic
ENSG00000109458	GAB1	4	144257301	144395720	GRCh37	GENCODE_v50_basic
ENSG00000153147	SMARCA5	4	144434596	144478641	GRCh37	GENCODE_v50_basic
ENSG00000183090	FREM3	4	144498453	144621830	GRCh37	GENCODE_v50_basic
ENSG00000197465	GYPE	4	144753986	144826718	GRCh37	GENCODE_v50_basic
ENSG00000250361	GYPB	4	144904419	144940535	GRCh37	GENCODE_v50_basic
ENSG00000170180	GYPA	4	145030055	145061906	GRCh37	GENCODE_v50_basic
ENSG00000285713	ENSG00000285713	4	145131852	146019328	GRCh37	GENCODE_v50_basic
ENSG00000164161	HHIP	4	145566873	145666425	GRCh37	GENCODE_v50_basic
ENSG00000164162	ANAPC10	4	145753058	146019977	GRCh37	GENCODE_v50_basic
ENSG00000164163	ABCE1	4	146019398	146052488	GRCh37	GENCODE_v50_basic
ENSG00000164164	OTUD4	4	146031988	146101785	GRCh37	GENCODE_v50_basic
ENSG00000170365	SMAD1	4	146401919	146480345	GRCh37	GENCODE_v50_basic
ENSG00000151611	MMAA	4	146520192	146581187	GRCh37	GENCODE_v50_basic
ENSG00000237136	C4orf51	4	146601238	146692186	GRCh37	GENCODE_v50_basic
ENSG00000151612	ZNF827	4	146678777	146860190	GRCh37	GENCODE_v50_basic
ENSG00000164167	LSM6	4	147096835	147129096	GRCh37	GENCODE_v50_basic
ENSG00000250673	REELD1	4	147135665	147153421	GRCh37	GENCODE_v50_basic
ENSG00000120519	SLC10A7	4	147175125	147443526	GRCh37	GENCODE_v50_basic
ENSG00000151615	POU4F2	4	147560043	147563628	GRCh37	GENCODE_v50_basic
ENSG00000137473	TTC29	4	147625139	147867036	GRCh37	GENCODE_v50_basic
ENSG00000151617	EDNRA	4	148401919	148466108	GRCh37	GENCODE_v50_basic
ENSG00000164168	TMEM184C	4	148538523	148593197	GRCh37	GENCODE_v50_basic
ENSG00000164169	PRMT9	4	148556043	148605380	GRCh37	GENCODE_v50_basic
ENSG00000071205	ARHGAP10	4	148653071	148993933	GRCh37	GENCODE_v50_basic
ENSG00000151623	NR3C2	4	148999911	149366703	GRCh37	GENCODE_v50_basic
ENSG00000234828	IQCM	4	150272859	150817387	GRCh37	GENCODE_v50_basic
ENSG00000170390	DCLK2	4	150999234	151178611	GRCh37	GENCODE_v50_basic
ENSG00000198589	LRBA	4	151185580	151936909	GRCh37	GENCODE_v50_basic
ENSG00000181541	MAB21L2	4	151503301	151505847	GRCh37	GENCODE_v50_basic
ENSG00000145425	RPS3A	4	152020714	152025806	GRCh37	GENCODE_v50_basic
ENSG00000109686	SH3D19	4	152023901	152330519	GRCh37	GENCODE_v50_basic
ENSG00000189099	PRSS48	4	152198311	152213016	GRCh37	GENCODE_v50_basic
ENSG00000164142	FHIP1A	4	152330268	152591657	GRCh37	GENCODE_v50_basic
ENSG00000059691	GATB	4	152591203	152682192	GRCh37	GENCODE_v50_basic
ENSG00000109670	FBXW7	4	153241694	153457507	GRCh37	GENCODE_v50_basic
ENSG00000170006	TMEM154	4	153539778	153601205	GRCh37	GENCODE_v50_basic
ENSG00000169989	TIGD4	4	153689060	153700932	GRCh37	GENCODE_v50_basic
ENSG00000164144	ARFIP1	4	153700246	153839617	GRCh37	GENCODE_v50_basic
ENSG00000137460	FHDC1	4	153857030	153900851	GRCh37	GENCODE_v50_basic
ENSG00000109654	TRIM2	4	154073313	154260473	GRCh37	GENCODE_v50_basic
ENSG00000288637	ENSG00000288637	4	154073585	154336235	GRCh37	GENCODE_v50_basic
ENSG00000121211	MND1	4	154265770	154336807	GRCh37	GENCODE_v50_basic
ENSG00000121210	TMEM131L	4	154387457	154558766	GRCh37	GENCODE_v50_basic
ENSG00000137462	TLR2	4	154605200	154629691	GRCh37	GENCODE_v50_basic
ENSG00000145428	RNF175	4	154631308	154681405	GRCh37	GENCODE_v50_basic
ENSG00000145423	SFRP2	4	154701694	154712774	GRCh37	GENCODE_v50_basic
ENSG00000197410	DCHS2	4	155152892	155412958	GRCh37	GENCODE_v50_basic
ENSG00000171566	PLRG1	4	155456155	155471569	GRCh37	GENCODE_v50_basic
ENSG00000171564	FGB	4	155484102	155493961	GRCh37	GENCODE_v50_basic
ENSG00000171560	FGA	4	155503116	155511905	GRCh37	GENCODE_v50_basic
ENSG00000171557	FGG	4	155525208	155534121	GRCh37	GENCODE_v50_basic
ENSG00000121207	LRAT	4	155548095	155674312	GRCh37	GENCODE_v50_basic
ENSG00000151962	RBM46	4	155702363	155749967	GRCh37	GENCODE_v50_basic
ENSG00000185149	NPY2R	4	156129777	156138232	GRCh37	GENCODE_v50_basic
ENSG00000164114	MAP9	4	156263808	156298124	GRCh37	GENCODE_v50_basic
ENSG00000164116	GUCY1A1	4	156587847	156658213	GRCh37	GENCODE_v50_basic
ENSG00000061918	GUCY1B1	4	156680138	156728965	GRCh37	GENCODE_v50_basic
ENSG00000256394	ASIC5	4	156750879	156787431	GRCh37	GENCODE_v50_basic
ENSG00000151790	TDO2	4	156775888	156842624	GRCh37	GENCODE_v50_basic
ENSG00000256043	CTSO	4	156842730	156875066	GRCh37	GENCODE_v50_basic
ENSG00000145431	PDGFC	4	157679430	157893355	GRCh37	GENCODE_v50_basic
ENSG00000109738	GLRB	4	157997244	158093251	GRCh37	GENCODE_v50_basic
ENSG00000120251	GRIA2	4	158125332	158308300	GRCh37	GENCODE_v50_basic
ENSG00000164125	GASK1B	4	159044986	159095403	GRCh37	GENCODE_v50_basic
ENSG00000164124	TMEM144	4	159122754	159176570	GRCh37	GENCODE_v50_basic
ENSG00000171509	RXFP1	4	159236461	159574526	GRCh37	GENCODE_v50_basic
ENSG00000205208	C4orf46	4	159587825	159593409	GRCh37	GENCODE_v50_basic
ENSG00000171503	ETFDH	4	159593118	159631912	GRCh37	GENCODE_v50_basic
ENSG00000171497	PPID	4	159629311	159644572	GRCh37	GENCODE_v50_basic
ENSG00000052795	FNIP2	4	159690113	159829204	GRCh37	GENCODE_v50_basic
ENSG00000164123	SPMIP2	4	159814284	159959914	GRCh37	GENCODE_v50_basic
ENSG00000109756	RAPGEF2	4	160024163	160281329	GRCh37	GENCODE_v50_basic
ENSG00000168843	FSTL5	4	162305047	163085164	GRCh37	GENCODE_v50_basic
ENSG00000145414	NAF1	4	164025080	164088090	GRCh37	GENCODE_v50_basic
ENSG00000164128	NPY1R	4	164244235	164266006	GRCh37	GENCODE_v50_basic
ENSG00000164129	NPY5R	4	164264410	164273631	GRCh37	GENCODE_v50_basic
ENSG00000151005	TKTL2	4	164392245	164394908	GRCh37	GENCODE_v50_basic
ENSG00000198498	TMA16	4	164415592	164448274	GRCh37	GENCODE_v50_basic
ENSG00000145416	MARCHF1	4	164445448	165305204	GRCh37	GENCODE_v50_basic
ENSG00000248771	SMIM31	4	165675214	165727055	GRCh37	GENCODE_v50_basic
ENSG00000248329	APELA	4	165798094	165820161	GRCh37	GENCODE_v50_basic
ENSG00000183439	TRIM61	4	165875596	165898835	GRCh37	GENCODE_v50_basic
ENSG00000176979	TRIM60	4	165937608	165962903	GRCh37	GENCODE_v50_basic
ENSG00000250374	TRIM75	4	165975016	165981708	GRCh37	GENCODE_v50_basic
ENSG00000170088	TMEM192	4	165991758	166129703	GRCh37	GENCODE_v50_basic
ENSG00000109466	KLHL2	4	166128620	166244311	GRCh37	GENCODE_v50_basic
ENSG00000229894	GK3	4	166198957	166200858	GRCh37	GENCODE_v50_basic
ENSG00000052802	MSMO1	4	166248810	166264472	GRCh37	GENCODE_v50_basic
ENSG00000109472	CPE	4	166282344	166420506	GRCh37	GENCODE_v50_basic
ENSG00000038295	TLL1	4	166794208	167026332	GRCh37	GENCODE_v50_basic
ENSG00000196104	SPOCK3	4	167654533	168155949	GRCh37	GENCODE_v50_basic
ENSG00000109511	ANXA10	4	169013686	169108889	GRCh37	GENCODE_v50_basic
ENSG00000137628	DDX60	4	169137440	169240036	GRCh37	GENCODE_v50_basic
ENSG00000181381	DDX60L	4	169277884	169458939	GRCh37	GENCODE_v50_basic
ENSG00000129116	PALLD	4	169418187	169849763	GRCh37	GENCODE_v50_basic
ENSG00000145439	CBR4	4	169782835	169931500	GRCh37	GENCODE_v50_basic
ENSG00000154447	SH3RF1	4	170015408	170192338	GRCh37	GENCODE_v50_basic
ENSG00000137601	NEK1	4	170290853	170533799	GRCh37	GENCODE_v50_basic
ENSG00000109572	CLCN3	4	170533587	170644826	GRCh37	GENCODE_v50_basic
ENSG00000056050	HPF1	4	170650614	170679125	GRCh37	GENCODE_v50_basic
ENSG00000198948	MFAP3L	4	170907746	170954184	GRCh37	GENCODE_v50_basic
ENSG00000109576	AADAT	4	170980812	171012852	GRCh37	GENCODE_v50_basic
ENSG00000174473	GALNTL6	4	172733403	173962712	GRCh37	GENCODE_v50_basic
ENSG00000109586	GALNT7	4	174089960	174245410	GRCh37	GENCODE_v50_basic
ENSG00000164104	HMGB2	4	174252525	174256305	GRCh37	GENCODE_v50_basic
ENSG00000164105	SAP30	4	174291118	174301633	GRCh37	GENCODE_v50_basic
ENSG00000164106	SCRG1	4	174305850	174337674	GRCh37	GENCODE_v50_basic
ENSG00000164107	HAND2	4	174446118	174451382	GRCh37	GENCODE_v50_basic
ENSG00000164117	FBXO8	4	175157675	175205131	GRCh37	GENCODE_v50_basic
ENSG00000164118	CEP44	4	175204444	175256196	GRCh37	GENCODE_v50_basic
ENSG00000164120	HPGD	4	175374817	175444307	GRCh37	GENCODE_v50_basic
ENSG00000145451	GLRA3	4	175558069	175750400	GRCh37	GENCODE_v50_basic
ENSG00000168594	ADAM29	4	175750817	175899333	GRCh37	GENCODE_v50_basic
ENSG00000150625	GPM6A	4	176553389	176924222	GRCh37	GENCODE_v50_basic
ENSG00000150627	WDR17	4	176986989	177103973	GRCh37	GENCODE_v50_basic
ENSG00000150628	SPATA4	4	177105648	177116738	GRCh37	GENCODE_v50_basic
ENSG00000164122	ASB5	4	177134806	177198724	GRCh37	GENCODE_v50_basic
ENSG00000129128	SPCS3	4	177241109	177254198	GRCh37	GENCODE_v50_basic
ENSG00000150630	VEGFC	4	177602868	177714113	GRCh37	GENCODE_v50_basic
ENSG00000109674	NEIL3	4	178230963	178284238	GRCh37	GENCODE_v50_basic
ENSG00000038002	AGA	4	178351279	178363606	GRCh37	GENCODE_v50_basic
ENSG00000218336	TENM3	4	183065069	183724179	GRCh37	GENCODE_v50_basic
ENSG00000129187	DCTD	4	183758553	183839091	GRCh37	GENCODE_v50_basic
ENSG00000151718	WWC2	4	184020271	184241932	GRCh37	GENCODE_v50_basic
ENSG00000177300	CLDN22	4	184239251	184241431	GRCh37	GENCODE_v50_basic
ENSG00000185758	CLDN24	4	184242915	184243581	GRCh37	GENCODE_v50_basic
ENSG00000168564	CDKN2AIP	4	184365779	184374150	GRCh37	GENCODE_v50_basic
ENSG00000168556	ING2	4	184425905	184437266	GRCh37	GENCODE_v50_basic
ENSG00000182552	RWDD4	4	184560786	184580358	GRCh37	GENCODE_v50_basic
ENSG00000168538	TRAPPC11	4	184580418	184635574	GRCh37	GENCODE_v50_basic
ENSG00000173320	STOX2	4	184718843	184944681	GRCh37	GENCODE_v50_basic
ENSG00000164303	ENPP6	4	185009850	185142385	GRCh37	GENCODE_v50_basic
ENSG00000168310	IRF2	4	185306803	185395714	GRCh37	GENCODE_v50_basic
ENSG00000164305	CASP3	4	185548847	185571574	GRCh37	GENCODE_v50_basic
ENSG00000164306	PRIMPOL	4	185569613	185619530	GRCh37	GENCODE_v50_basic
ENSG00000151725	CENPU	4	185613273	185655286	GRCh37	GENCODE_v50_basic
ENSG00000151726	ACSL1	4	185676653	185748009	GRCh37	GENCODE_v50_basic
ENSG00000187821	HELT	4	185939642	185943221	GRCh37	GENCODE_v50_basic
ENSG00000151729	SLC25A4	4	186064385	186071549	GRCh37	GENCODE_v50_basic
ENSG00000164323	CFAP97	4	186080113	186131971	GRCh37	GENCODE_v50_basic
ENSG00000109762	SNX25	4	186125389	186312084	GRCh37	GENCODE_v50_basic
ENSG00000109771	LRP2BP	4	186284807	186318448	GRCh37	GENCODE_v50_basic
ENSG00000186352	ANKRD37	4	186317116	186333665	GRCh37	GENCODE_v50_basic
ENSG00000109775	UFSP2	4	186318750	186347143	GRCh37	GENCODE_v50_basic
ENSG00000205129	CFAP96	4	186347166	186370984	GRCh37	GENCODE_v50_basic
ENSG00000168491	CCDC110	4	186366334	186392908	GRCh37	GENCODE_v50_basic
ENSG00000154553	PDLIM3	4	186420410	186456825	GRCh37	GENCODE_v50_basic
ENSG00000154556	SORBS2	4	186506596	186877877	GRCh37	GENCODE_v50_basic
ENSG00000164342	TLR3	4	186990063	187009229	GRCh37	GENCODE_v50_basic
ENSG00000109794	FAM149A	4	187025571	187096593	GRCh37	GENCODE_v50_basic
ENSG00000269302	AC110771.1	4	187111911	187112628	GRCh37	GENCODE_v50_basic
ENSG00000145476	CYP4V2	4	187112410	187136401	GRCh37	GENCODE_v50_basic
ENSG00000290316	ENSG00000290316	4	187130131	187179625	GRCh37	GENCODE_v50_basic
ENSG00000164344	KLKB1	4	187146576	187179632	GRCh37	GENCODE_v50_basic
ENSG00000088926	F11	4	187181311	187212901	GRCh37	GENCODE_v50_basic
ENSG00000272297	ENSG00000272297	4	187347698	187476484	GRCh37	GENCODE_v50_basic
